价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁
1620,9,34434-C,3室1卫,17/23层,通州区,通州北关,富力惠兰美居,地铁：距6号线通州北关站3100米
2300,27,36267-D,4室1卫,6/6层,昌平区,龙泽,二拨子新村西区,地铁：距13号线龙泽站1950米
,,,,,,,,
2680,11,36196-B,2室1卫,10/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
2540,10,36100-A,3室1卫,9/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
2340,9,34738-A,4室1卫,10/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
2340,7,2655-C,3室1卫,4/6层,丰台区,马家堡,晨光小区,地铁：距4号线大兴线马家堡站500米
2900,9,32522-A,3室1卫,4/26层,朝阳区,十里堡,晨光家园,地铁：距6号线十里堡站550米
2680,15,35878-C,3室1卫,1/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
2570,12,34720-A,3室1卫,3/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
3140,18,35756-B,4室1卫,13/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
3470,51,36721-A,1室1卫,10/12层,通州区,北运河西,京艺天朗嘉园,地铁：距6号线北运河西站1300米
1900,10,36884-A,3室1卫,3/6层,通州区,次渠,府东苑,"地铁：距亦庄线,17号线次渠站1150米"
1580,8,37004-C,4室1卫,6/29层,通州区,高楼金,新城乐居,地铁：距7号线高楼金站450米
1600,14,37403-C,4室1卫,1/14层,顺义区,石门,澜西园,地铁：距15号线石门站2200米
2470,9,3479-B,3室1卫,13/18层,丰台区,石榴庄,彩虹城四区,地铁：距10号线石榴庄站700米
2510,11,37588-B,3室1卫,12/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
1580,11,37580-C,3室1卫,10/22层,通州区,通州北关,刘庄新村,地铁：距6号线通州北关站2700米
3250,21,37058-D,4室1卫,5/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
,,,,,,,,
2790,14,34430-C,3室1卫,15/22层,朝阳区,潘家园,方丹苑,地铁：距10号线潘家园站1100米
2710,8,3550-C,3室1卫,2/6层,朝阳区,望京,南湖中园小区,"地铁：距14号线东段,15号线望京站700米"
,,,,,,,,
1870,18,38389-B,3室1卫,2/6层,通州区,通州北关,刘庄新村,地铁：距6号线通州北关站2700米
2330,8,38829-A,3室1卫,4/16层,丰台区,新宫,德鑫嘉园二期,"地铁：距4号线大兴线,19号线新宫站700米"
,,,,,,,,
2960,23,3621-B,3室1卫,1/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
2830,15,39339-B,3室1卫,3/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
2850,10,37119-A,3室1卫,16/19层,朝阳区,东风北桥,驼房营南里,"地铁：距14号线东段,平谷线东风北桥站1450米"
2660,19,39581-B,4室1卫,27/30层,昌平区,沙河高教园,恒大城,地铁：距昌平线沙河高教园站1500米
,,,,,,,,
2460,10,3643-A,4室1卫,9/11层,丰台区,公益西桥,城南嘉园益城园,地铁：距4号线大兴线公益西桥站500米
2510,9,38110-A,2室1卫,22/28层,朝阳区,北岗子,将府锦苑,地铁：距14号线东段将台站3550米
,,,,,,,,
,,,,,,,,
2770,22,3870-D,4室1卫,1/7层,昌平区,育知路,龙禧苑一区,地铁：距8号线育知路站400米
,,,,,,,,
,,,,,,,,
,,,,,,,,
2990,9,4000-C,4室2卫,5/6层,朝阳区,望京,望京西园二区,"地铁：距14号线东段,15号线望京站650米"
2500,11,43227-A,2室1卫,1/3层,朝阳区,常营,管庄东里,地铁：距6号线常营站700米
3530,10,35780-A,3室1卫,6/34层,朝阳区,大望路,阳光100,"地铁：距1号线,14号线东段大望路站400米"
,,,,,,,,
2370,9,43821-A,3室1卫,5/13层,丰台区,樊羊路,益辰欣园,地铁：距房山线樊羊路站450米
2380,9,45266-D,4室1卫,9/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
1600,9,45280-C,3室1卫,9/10层,昌平区,南邵,兴昌佳苑,地铁：距昌平线南邵站1000米
,,,,,,,,
3480,23,4276-B,3室1卫,1/18层,昌平区,天通苑,天通苑北一区,地铁：距5号线天通苑站350米
1980,13,46065-A,4室1卫,4/15层,大兴区,德茂,瀛海家园逸园A区,地铁：距8号线南段德茂站1050米
2700,16,46459-B,2室1卫,5/6层,昌平区,龙泽,二拨子新村西区,地铁：距13号线龙泽站1950米
1880,9,46505-C,3室1卫,2/11层,顺义区,国展,翠竹新村,地铁：距15号线国展站1800米
,,,,,,,,
,,,,,,,,
,,,,,,,,
1900,15,40474-A,3室1卫,19/28层,通州区,通州北关,刘庄新村,地铁：距6号线通州北关站2700米
,,,,,,,,
2940,15,37573-A,2室1卫,1/6层,朝阳区,立水桥,肿瘤医院宿舍,"地铁：距13号线,5号线立水桥站700米"
4300,19,42415-C,4室1卫,5/9层,朝阳区,东风北桥,梵谷水郡,"地铁：距14号线东段,平谷线东风北桥站1800米"
,,,,,,,,
3290,57,47309-A,1室1卫,4/15层,房山区,篱笆房,加州水郡四期,地铁：距房山线篱笆房站2550米
2940,9,46114-A,3室1卫,6/9层,朝阳区,潘家园,美景东方,地铁：距14号线东段北工大西门站850米
3210,14,46114-B,3室1卫,6/9层,朝阳区,潘家园,美景东方,地铁：距14号线东段北工大西门站850米
2230,13,47471-B,3室1卫,4/6层,大兴区,万源街,三羊里,地铁：距亦庄线万源街站2000米
,,,,,,,,
2810,16,47271-A,2室1卫,1/6层,石景山区,杨庄,苹果园小区一区,"地铁：距1号线,6号线苹果园站1300米"
4470,25,47257-B,4室1卫,27/33层,朝阳区,传媒大学,珠江绿洲家园,地铁：距八通线传媒大学站550米
2470,9,47245-B,3室1卫,2/11层,昌平区,生命科学园,领秀慧谷A区,地铁：距昌平线生命科学园站850米
2690,16,46719-C,3室1卫,1/6层,朝阳区,传媒大学,电建北院,地铁：距八通线传媒大学站750米
,,,,,,,,
2250,12,47284-D,4室1卫,5/6层,昌平区,龙泽,龙兴园北区,地铁：距13号线龙泽站1650米
1690,13,47813-A,3室1卫,19/24层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米
1930,14,47839-B,3室1卫,5/6层,昌平区,南邵,张营小区,地铁：距昌平线南邵站550米
2100,11,47839-C,3室1卫,5/6层,昌平区,南邵,张营小区,地铁：距昌平线南邵站550米
,,,,,,,,
1970,11,48035-C,3室1卫,9/9层,昌平区,朱辛庄,冠芳园,"地铁：距昌平线,8号线朱辛庄站1200米"
1670,9,48261-A,3室1卫,9/17层,昌平区,南邵,国惠村1期,地铁：距昌平线南邵站1150米
2570,12,47405-B,3室1卫,8/10层,朝阳区,孙河,康营小区15区,地铁：距15号线孙河站1050米
2330,12,43264-C,4室1卫,23/24层,朝阳区,管庄,京通苑阳光华苑,地铁：距八通线管庄站500米
2200,10,36513-D,4室1卫,10/22层,大兴区,西红门,鸿坤理想城八期,地铁：距4号线大兴线西红门站1250米
2500,11,47211-C,3室1卫,2/28层,朝阳区,北岗子,将府锦苑,地铁：距14号线东段将台站3550米
2620,14,45212-A,3室1卫,1/8层,朝阳区,孙河,康营小区15区,地铁：距15号线孙河站1050米
1930,15,48572-B,2室1卫,4/6层,昌平区,昌平,清秀园南区,地铁：距昌平线昌平站950米
1840,8,47950-B,4室1卫,21/21层,大兴区,亦庄桥,首开住总国悦居,地铁：距亦庄线荣京东街站2900米
2540,10,48746-C,3室1卫,13/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
2120,17,28861-A,3室1卫,2/24层,昌平区,天通苑北,龙冠冠华苑二区,地铁：距5号线天通苑北站4000米
3040,14,48548-A,3室1卫,11/14层,丰台区,角门东,福海小区,地铁：距10号线角门东站400米
3170,10,449-A,5室3卫,6/24层,朝阳区,惠新西街北口,加利大厦,地铁：距5号线惠新西街北口站350米
3350,15,48482-B,3室1卫,2/28层,朝阳区,望京,南湖东园一区,"地铁：距14号线东段,15号线望京站550米"
2380,10,48955-A,4室1卫,1/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
2190,10,48089-A,3室1卫,11/13层,朝阳区,东坝中街,首开龙湖学府苑,地铁：距3号线东坝中街站800米
2920,15,49119-B,3室1卫,1/9层,海淀区,永丰南,航天城社区西区,地铁：距16号线西北旺站3500米
2850,11,49046-B,3室1卫,11/20层,丰台区,角门东,远洋自然,地铁：距10号线角门东站550米
3040,16,49786-A,2室1卫,10/13层,丰台区,丽泽商务区,万润风景,"地铁：距16号线,14号线东段丽泽商务区站1100米"
,,,,,,,,
,,,,,,,,
4300,10,50006-A,2室1卫,4/6层,海淀区,北京大学东门,芙蓉里,地铁：距4号线大兴线北京大学东门站1250米
1820,8,50035-A,3室1卫,18/19层,通州区,北神树,润枫领尚,"地铁：距亦庄线,17号线次渠站3900米"
1660,9,50301-C,3室1卫,5/6层,通州区,同济南路,神龙辛屯小区,地铁：距亦庄线同济南路站1650米
2300,13,50680-A,4室1卫,4/6层,通州区,梨园,园景西区,地铁：距八通线梨园站350米
6710,37,51111-A,1室1卫,5/6层,海淀区,北京大学东门,芙蓉里,地铁：距4号线大兴线北京大学东门站1250米
2110,11,51225-D,4室1卫,4/6层,通州区,通州北关,天桥湾,地铁：距6号线通运门站1000米
1870,7,49778-A,3室1卫,3/6层,石景山区,古城,首钢古城西路,地铁：距1号线古城站950米
2510,11,51865-B,3室1卫,4/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
3220,16,4966-A,3室1卫,1/28层,朝阳区,东风北桥,梵谷水郡,"地铁：距14号线东段,平谷线东风北桥站1800米"
2620,10,51440-A,2室1卫,1/6层,朝阳区,欢乐谷景区,垡头西里二区,地铁：距7号线欢乐谷景区站800米
2900,15,51440-B,2室1卫,1/6层,朝阳区,欢乐谷景区,垡头西里二区,地铁：距7号线欢乐谷景区站800米
2290,10,51793-B,4室1卫,4/6层,昌平区,平西府,龙锦苑六区,地铁：距8号线平西府站900米
2630,12,5092-A,4室1卫,1/6层,昌平区,回龙观,龙乡中区,地铁：距13号线回龙观站850米
2620,14,52743-A,3室1卫,11/21层,丰台区,马家堡,鼎立水岸家园,地铁：距4号线大兴线马家堡站950米
1750,12,52621-C,4室1卫,5/6层,大兴区,黄村火车站,义和庄东里,地铁：距4号线大兴线黄村火车站站750米
2020,8,53173-B,4室1卫,3/21层,通州区,次渠南,次渠锦园南区,地铁：距亦庄线次渠南站250米
3360,30,53160-A,1室1卫,7/10层,大兴区,荣京东街,BDA国际广场,地铁：距亦庄线荣京东街站1450米
1900,11,54095-B,4室1卫,2/4层,房山区,长阳,杨庄子小区,地铁：距房山线长阳站950米
2320,17,54095-C,4室1卫,2/4层,房山区,长阳,杨庄子小区,地铁：距房山线长阳站950米
2920,17,5176-A,4室1卫,1/6层,昌平区,天通苑南,太平家园,地铁：距5号线天通苑南站450米
2200,14,54026-B,5室1卫,6/6层,通州区,九棵树,蓝调沙龙,地铁：距八通线九棵树站550米
2230,12,54226-C,3室1卫,5/6层,石景山区,古城,首钢古城西路,地铁：距1号线古城站950米
2980,12,5257-D,4室1卫,4/6层,丰台区,六里桥东,华源一里,地铁：距9号线六里桥东站650米
2710,13,5214-A,3室1卫,2/6层,丰台区,公益西桥,城南嘉园益嘉园,地铁：距4号线大兴线公益西桥站500米
3240,10,5272-B,3室1卫,12/26层,朝阳区,望京西,银领国际,"地铁：距13号线,15号线望京西站700米"
,,,,,,,,
3710,23,54544-C,4室1卫,3/6层,丰台区,草桥,星河城春季星空,"地铁：距10号线,大兴机场线草桥站800米"
1730,10,54530-A,3室1卫,3/6层,通州区,通州北关,西潞苑小区,地铁：距6号线通州北关站1950米
,,,,,,,,
3040,14,54686-B,3室1卫,8/15层,海淀区,永丰南,永旺家园一区,地铁：距16号线永丰南站250米
1660,8,55087-D,4室1卫,3/10层,通州区,通州北关,珠江丽景家园,地铁：距6号线通州北关站2300米
2860,15,53699-A,4室1卫,18/19层,丰台区,石榴庄,康泽园,地铁：距10号线石榴庄站600米
2680,14,5352-C,3室1卫,28/28层,朝阳区,传媒大学,北花园小区,地铁：距八通线传媒大学站600米
2070,13,55851-B,3室1卫,7/11层,顺义区,国展,翠竹新村,地铁：距15号线国展站1800米
3380,29,54010-A,4室1卫,15/18层,大兴区,西红门,宏大中园,地铁：距4号线大兴线西红门站950米
1890,10,56140-C,3室1卫,8/18层,大兴区,高米店南,康泰园,地铁：距4号线大兴线高米店南站1950米
1820,8,56095-C,4室1卫,5/27层,通州区,土桥,方恒东景,地铁：距八通线土桥站250米
,,,,,,,,
,,,,,,,,
2480,11,5467-B,3室1卫,8/18层,朝阳区,褡裢坡,泰福苑一区,地铁：距6号线褡裢坡站500米
,,,,,,,,
,,,,,,,,
,,,,,,,,
2940,11,56925-B,3室1卫,2/11层,东城区,天坛东门,天坛东里南区,地铁：距5号线天坛东门站900米
2060,12,56807-A,3室1卫,3/28层,通州区,次渠南,次渠家园东里8区,地铁：距亦庄线次渠南站700米
,,,,,,,,
1800,17,56602-C,3室1卫,5/6层,通州区,通州北关,西潞苑小区,地铁：距6号线通州北关站1950米
3250,16,56906-A,3室1卫,3/18层,朝阳区,劲松,劲松南路,地铁：距10号线劲松站350米
,,,,,,,,
6020,41,57275-A,1室1卫,4/18层,海淀区,永泰庄,强佑清河新城,地铁：距8号线永泰庄站1100米
,,,,,,,,
2850,14,56329-B,2室1卫,1/6层,丰台区,六里桥东,太平桥西里,地铁：距9号线六里桥东站300米
2250,19,57637-B,3室1卫,3/4层,昌平区,朱辛庄,豆各庄新村,"地铁：距昌平线,8号线朱辛庄站1350米"
,,,,,,,,
2200,17,57942-A,3室1卫,5/6层,大兴区,枣园,枣园小区,地铁：距4号线大兴线枣园站450米
2290,15,58012-A,3室1卫,4/6层,大兴区,亦庄桥,天宝家园,地铁：距亦庄线亦庄桥站1550米
1090,6,58286-C,3室1卫,4/6层,房山区,良乡大学城西,伟业嘉园北里,地铁：距房山线良乡大学城西站1300米
2650,14,57995-A,2室1卫,1/6层,朝阳区,草房,连心园东区,地铁：距6号线草房站500米
1700,10,55662-B,3室1卫,5/6层,通州区,同济南路,怡静园,地铁：距亦庄线同济南路站2350米
3000,11,5645-C,3室1卫,12/18层,朝阳区,大郊亭,建工动力苑,地铁：距7号线百子湾站600米
2170,17,58618-B,4室1卫,1/6层,大兴区,亦庄桥,贵园南里丁区,地铁：距亦庄线亦庄桥站1100米
2710,13,58833-C,3室1卫,2/24层,丰台区,木樨园,西罗园三区,地铁：距8号线南段木樨园站900米
1630,15,58907-B,3室1卫,2/15层,房山区,良乡大学城西,紫汇家园,地铁：距房山线良乡大学城西站550米
1330,8,59162-D,4室1卫,5/6层,顺义区,顺义,双兴北区,地铁：距15号线顺义站1250米
1790,10,59105-C,3室1卫,5/6层,通州区,通运门,新华东街,地铁：距6号线通运门站950米
1950,8,58250-A,3室1卫,5/6层,石景山区,苹果园,金顶街四区,"地铁：距1号线,6号线苹果园站200米"
3380,12,50769-C,4室1卫,18/28层,朝阳区,芍药居,土星园,"地铁：距10号线,13号线芍药居站500米"
2190,16,60139-B,4室1卫,2/5层,通州区,次渠,次渠怡芳园小区,"地铁：距亦庄线,17号线次渠站600米"
3720,22,58877-C,3室1卫,6/28层,朝阳区,潘家园,百环花园,地铁：距10号线潘家园站250米
1410,12,60287-C,3室1卫,2/15层,房山区,篱笆房,九洲溪雅苑一区,地铁：距房山线篱笆房站1850米
3110,17,60150-B,3室1卫,26/29层,丰台区,丰台站,三环新城7号院,"地铁：距10号线,16号线丰台站站450米"
2250,17,48032-C,4室1卫,6/6层,通州区,物资学院路,富河园,地铁：距6号线物资学院路站1250米
1820,9,60467-A,3室1卫,13/15层,顺义区,花梨坎,天裕昕园,地铁：距15号线花梨坎站2550米
1820,11,60467-B,3室1卫,13/15层,顺义区,花梨坎,天裕昕园,地铁：距15号线花梨坎站2550米
,,,,,,,,
,,,,,,,,
1780,10,61654-C,3室1卫,24/26层,通州区,高楼金,新城乐居,地铁：距7号线高楼金站450米
,,,,,,,,
,,,,,,,,
2410,12,62411-A,3室1卫,6/21层,石景山区,古城,古城现代嘉园,地铁：距1号线古城站1250米
,,,,,,,,
1790,7,62758-B,5室2卫,11/30层,大兴区,天宫院,保利春天里二区,地铁：距4号线大兴线天宫院站150米
,,,,,,,,
,,,,,,,,
,,,,,,,,
2490,17,63357-B,2室1卫,1/6层,大兴区,亦庄桥,贵园南里丙区,地铁：距亦庄线亦庄桥站1200米
,,,,,,,,
,,,,,,,,
1540,12,52765-A,3室1卫,14/18层,房山区,良乡大学城,首开理工睿府,地铁：距房山线良乡大学城站550米
1650,14,52765-B,3室1卫,14/18层,房山区,良乡大学城,首开理工睿府,地铁：距房山线良乡大学城站550米
2330,12,63397-D,4室1卫,1/6层,大兴区,旧宫,旧宫北里,地铁：距亦庄线旧宫站500米
2480,12,6286-A,4室1卫,11/12层,顺义区,国展,空港米兰花园,地铁：距15号线国展站450米
,,,,,,,,
,,,,,,,,
,,,,,,,,
1750,11,64701-C,4室1卫,2/6层,大兴区,五福堂,菊源里,地铁：距8号线南段五福堂站250米
,,,,,,,,
2320,10,64801-C,3室1卫,21/28层,通州区,物资学院路,新建村二期,地铁：距6号线物资学院路站550米
3370,18,64703-A,2室1卫,3/4层,丰台区,公益西桥,角门16号院,地铁：距4号线大兴线公益西桥站650米
,,,,,,,,
,,,,,,,,
,,,,,,,,
1670,12,65029-C,3室1卫,2/12层,顺义区,石门,澜西园,地铁：距15号线石门站2200米
,,,,,,,,
,,,,,,,,
1880,10,65969-A,3室1卫,2/6层,大兴区,清源路,兴华园,地铁：距4号线大兴线清源路站600米
1790,9,65969-C,3室1卫,2/6层,大兴区,清源路,兴华园,地铁：距4号线大兴线清源路站600米
2470,12,62059-C,3室1卫,9/11层,朝阳区,孙河,康营小区23区,地铁：距15号线孙河站1300米
2070,9,65954-B,2室1卫,5/6层,通州区,梨园,北杨洼小区,地铁：距八通线梨园站550米
2450,9,65956-B,3室1卫,22/25层,丰台区,刘家窑,同仁园,地铁：距5号线刘家窑站400米
2980,18,66639-A,2室1卫,4/5层,东城区,景泰,定安里,地铁：距14号线东段景泰站450米
3060,15,65590-A,3室1卫,5/6层,东城区,天坛东门,法华南里,地铁：距5号线天坛东门站650米
2170,10,6579-B,4室1卫,1/28层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米
2350,12,6621-B,3室1卫,11/28层,丰台区,丽泽商务区,万泉盛景园,地铁：距10号线纪家庙站1400米
2400,11,64335-A,4室1卫,3/6层,昌平区,霍营,蓝天园,"地铁：距8号线,13号线霍营站800米"
2630,19,64335-D,4室1卫,3/6层,昌平区,霍营,蓝天园,"地铁：距8号线,13号线霍营站800米"
3380,23,67317-B,3室1卫,5/11层,丰台区,樊羊路,益辰欣园,地铁：距房山线樊羊路站450米
